	500	100032	JVM	66	X	NR				  0.00
	500	100032	JVP	65	X	NR				  0.00
	500	100032	JVP	66	X	NR				  0.00
	500	100032	JVR	65	X	NR				  0.00
	500	100032	JVR	66	X	NR				  0.00
	500	100032	MUM	27	X	CN				  0.00
	500	100032	MUM	30						  0.00
	500	100032	MUM	65	X	NR				  0.00
	500	100032	MUM	66	X	NR				  0.00
	500	100032	MUM	91	X	CN				  0.00
	500	100032	MUM	95	X	ST				  0.00
	500	100032	MUM	96	X	ST				  0.00
	500	100032	MUM	97	X	ST				  0.00
	500	100032	MUM	98	X	KK				  0.00
	500	100033	JVB	65	X	NR				  0.00
	500	100033	JVB	66	X	NR				  0.00
	500	100033	JVC	65	X	NR				  0.00
	500	100033	JVC	66	X	NR				  0.00
	500	100033	JVD	65	X	NR				  0.00
	500	100033	JVD	66	X	NR				  0.00
	500	100033	JVJ	65	X	NR				  0.00
	500	100033	JVJ	66	X	NR				  0.00
	500	100033	JVK	65	X	NR				  0.00
	500	100033	JVK	66	X	NR				  0.00
	500	100033	JVM	65	X	NR				  0.00
	500	100033	JVM	66	X	NR				  0.00
	500	100033	JVP	65	X	NR				  0.00
	500	100033	JVP	66	X	NR				  0.00
	500	100033	JVR	65	X	NR				  0.00
	500	100033	JVR	66	X	NR				  0.00
	500	100033	MUM	30						  0.00
	500	100033	MUM	65	X	NR				  0.00
	500	100033	MUM	66	X	NR				  0.00
	500	100033	MUM	68	X	CR				  0.00
	500	100033	MUM	69	X	CR				  0.00
	500	100035	ANK	65	X	NR				  0.00
	500	100035	DVP	65	X	NR				  0.00
	500	100035	DVP	66	X	NR				  0.00
	500	100035	DVP	95	X	ST				  0.00
	500	100035	DVP	96	X	ST				  0.00
	500	100035	DVP	97	X	ST				  0.00
	500	100035	DVP	98	X	KK				  0.00
	500	100035	DVP	WA	X	WC				  0.00
	500	100035	JVB	65	X	NR				  0.00
	500	100035	JVB	66	X	NR				  0.00
	500	100035	JVC	65	X	NR				  0.00
	500	100035	JVC	66	X	NR				  0.00
	500	100035	JVD	65	X	NR				  0.00
	500	100035	JVD	66	X	NR				  0.00
	500	100035	JVJ	65	X	NR				  0.00
	500	100035	JVJ	66	X	NR				  0.00
	500	100035	JVK	65	X	NR				  0.00
	500	100035	JVK	66	X	NR				  0.00
	500	100035	JVM	65	X	NR				  0.00
	500	100035	JVM	66	X	NR				  0.00
	500	100035	JVP	65	X	NR				  0.00
	500	100035	JVP	66	X	NR				  0.00
	500	100035	JVR	65	X	NR				  0.00
	500	100035	JVR	66	X	NR				  0.00
	500	100035	MUM	30						  0.00
	500	100035	MUM	65	X	NR				  0.00
	500	100035	MUM	66	X	NR				  0.00
	500	100041	JVB	65	X	NR				  0.00
	500	100041	JVB	66	X	NR				  0.00
	500	100041	JVC	65	X	NR				  0.00
	500	100041	JVC	66	X	NR				  0.00
	500	100041	JVD	65	X	NR				  0.00
	500	100041	JVD	66	X	NR				  0.00
	500	100041	JVJ	65	X	NR				  0.00
	500	100041	JVJ	66	X	NR				  0.00
	500	100041	JVK	65	X	NR				  0.00
	500	100041	JVK	66	X	NR				  0.00
	500	100041	JVM	65	X	NR				  0.00
	500	100041	JVM	66	X	NR				  0.00
	500	100041	JVP	65	X	NR				  0.00
	500	100041	JVP	66	X	NR				  0.00
	500	100041	JVR	65	X	NR				  0.00
	500	100041	JVR	66	X	NR				  0.00
	500	100041	MUM	30						  0.00
	500	100041	MUM	65	X	NR				  0.00
	500	100041	MUM	66	X	NR				  0.00
	500	100043	DLI	80	X	NR				  0.00
	500	100043	DLI	96	X	SB				  0.00
	500	100043	DLI	97	X	ST				  0.00
	500	100043	DLI	98	X	KK				  0.00
	500	100045	MUM	30						  0.00
	500	100045	MUM	65	X	NR				  0.00
	500	100045	MUM	68	X	CR				  0.00
	500	100046	JVB	65	X	NR				  0.00
	500	100046	JVB	66	X	NR				  0.00
	500	100046	JVC	65	X	NR				  0.00
	500	100046	JVC	66	X	NR				  0.00
	500	100046	JVD	65	X	NR				  0.00
	500	100046	JVD	66	X	NR				  0.00
	500	100046	JVJ	65	X	NR				  0.00
	500	100046	JVJ	66	X	NR				  0.00
	500	100046	JVK	65	X	NR				  0.00
	500	100046	JVK	66	X	NR				  0.00
	500	100046	JVM	65	X	NR				  0.00
	500	100046	JVM	66	X	NR				  0.00
	500	100046	JVP	65	X	NR				  0.00
	500	100046	JVP	66	X	NR				  0.00
	500	100046	JVR	65	X	NR				  0.00
	500	100046	JVR	66	X	NR				  0.00
	500	100046	MUM	30						  0.00
	500	100046	MUM	65	X	NR				  0.00
	500	100046	MUM	66	X	NR				  0.00
	500	100046	MUM	68	X	CR				  0.00
	500	100046	MUM	69	X	CR				  0.00
	500	100051	MUM	30						  0.00
	500	100051	MUM	65	X	NR				  0.00
	500	100051	MUM	66	X	NR				  0.00
	500	100051	MUM	68	X	CR				  0.00
	500	100051	MUM	69	X	CR				  0.00
	500	100051	MUM	W5	X	WC				  0.00
	500	100054	JVB	71	X	CR				  0.00
	500	100054	JVC	71	X	CR				  0.00
	500	100054	JVD	71	X	CR				  0.00
	500	100054	JVJ	71	X	CR				  0.00
	500	100054	JVK	71	X	CR				  0.00
	500	100054	JVM	71	X	CR				  0.00
	500	100054	JVP	71	X	CR				  0.00
	500	100054	JVR	71	X	CR				  0.00
	500	100054	MUM	30						  0.00
	500	100054	MUM	68	X	CR				  0.00
	500	100054	MUM	71	X	CR				  0.00
	500	100058	BDW	95	X	ST				  0.00
	500	100058	BDW	96	X	ST				  0.00
	500	100058	BDW	97	X	ST				  0.00
	500	100058	BDW	98	X	KK				  0.00
	500	100064	JVB	65	X	NR				  0.00
	500	100064	JVB	66	X	NR				  0.00
	500	100064	JVC	65	X	NR				  0.00
	500	100064	JVC	66	X	NR				  0.00
	500	100064	JVD	65	X	NR				  0.00
	500	100064	JVD	66	X	NR				  0.00
	500	100064	JVJ	65	X	NR				  0.00
	500	100064	JVJ	66	X	NR				  0.00
	500	100064	JVK	65	X	NR				  0.00
	500	100064	JVK	66	X	NR				  0.00
	500	100064	JVM	65	X	NR				  0.00
	500	100064	JVM	66	X	NR				  0.00
	500	100064	JVP	65	X	NR				  0.00
	500	100064	JVP	66	X	NR				  0.00
	500	100064	JVR	65	X	NR				  0.00
	500	100064	JVR	66	X	NR				  0.00
	500	100064	KKL	65	X	NR				  0.00
	500	100064	KKL	66	X	NR				  0.00
	500	100064	KKL	68	X	CR				  0.00
	500	100064	KKL	69	X	CR				  0.00
	500	100064	KKL	W3	X	WC				  0.00
	500	100064	MUM	30						  0.00
	500	100064	MUM	65	X	NR				  0.00
	500	100064	MUM	66	X	NR				  0.00
	500	100064	MUM	68	X	CR				  0.00
	500	100064	MUM	69	X	CR				  0.00
	500	100068	BDW	95	X	ST				  0.00
	500	100068	BDW	96	X	ST				  0.00
	500	100068	BDW	97	X	ST				  0.00
	500	100068	BDW	98	X	KK				  0.00
	500	100069	BDW	95	X	ST				  0.00		  .  .0
	500	100069	BDW	96	X	ST				  0.00		  .  .0
	500	100069	BDW	97	X	ST				  0.00		  .  .0
	500	100069	BDW	98	X	KK				  0.00		  .  .0
	500	100073	MUM	68	X	CR				  0.00
	500	100077	JVA	W5	X	WC				  0.00
	500	100077	JVB	65	X	NR				  0.00
	500	100077	JVB	66	X	NR				  0.00
	500	100077	JVB	W5	X	WC				  0.00
	500	100077	JVC	65	X	NR				  0.00
	500	100077	JVC	66	X	NR				  0.00
	500	100077	JVC	W5	X	WC				  0.00
	500	100077	JVD	65	X	NR				  0.00
	500	100077	JVD	66	X	NR				  0.00
	500	100077	JVD	W5	X	WC				  0.00
	500	100077	JVJ	65	X	NR				  0.00
	500	100077	JVJ	66	X	NR				  0.00
	500	100077	JVJ	W5	X	WC				  0.00
	500	100077	JVK	65	X	NR				  0.00
	500	100077	JVK	66	X	NR				  0.00
	500	100077	JVK	W5	X	WC				  0.00
	500	100077	JVM	65	X	NR				  0.00
	500	100077	JVM	66	X	NR				  0.00
	500	100077	JVM	W5	X	WC				  0.00
	500	100077	JVP	65	X	NR				  0.00
	500	100077	JVP	66	X	NR				  0.00
	500	100077	JVP	W5	X	WC				  0.00
	500	100077	JVR	65	X	NR				  0.00
	500	100077	JVR	66	X	NR				  0.00
	500	100077	JVR	W5	X	WC				  0.00
	500	100077	MUM	30						  0.00
	500	100077	MUM	65	X	NR				  0.00
	500	100077	MUM	66	X	NR				  0.00
	500	100077	MUM	68	X	CR				  0.00
	500	100077	MUM	69	X	CR				  0.00
	500	100077	MUM	W5	X	WC				  0.00
	500	100081	JVB	65	X	NR				  0.00
	500	100081	JVB	66	X	NR				  0.00
	500	100081	JVC	65	X	NR				  0.00
	500	100081	JVC	66	X	NR				  0.00
	500	100081	JVD	65	X	NR				  0.00
	500	100081	JVD	66	X	NR				  0.00
	500	100081	JVJ	65	X	NR				  0.00
	500	100081	JVJ	66	X	NR				  0.00
	500	100081	JVK	65	X	NR				  0.00
	500	100081	JVK	66	X	NR				  0.00
	500	100081	JVM	65	X	NR				  0.00
	500	100081	JVM	66	X	NR				  0.00
	500	100081	JVP	65	X	NR				  0.00
	500	100081	JVP	66	X	NR				  0.00
	500	100081	JVR	65	X	NR				  0.00
	500	100081	JVR	66	X	NR				  0.00
	500	100081	MUM	30						  0.00
	500	100081	MUM	65	X	NR				  0.00
	500	100081	MUM	66	X	NR				  0.00
	500	100081	MUM	68	X	CR				  0.00
	500	100081	MUM	69	X	CR				  0.00
	500	100084	JVB	65	X	NR				  0.00
	500	100084	JVB	66	X	NR				  0.00
	500	100084	JVC	65	X	NR				  0.00
	500	100084	JVC	66	X	NR				  0.00
	500	100084	JVD	65	X	NR				  0.00
	500	100084	JVD	66	X	NR				  0.00
	500	100084	JVJ	65	X	NR				  0.00
	500	100084	JVJ	66	X	NR				  0.00
	500	100084	JVK	65	X	NR				  0.00
	500	100084	JVK	66	X	NR				  0.00
	500	100084	JVM	65	X	NR				  0.00
	500	100084	JVM	66	X	NR				  0.00
	500	100084	JVP	65	X	NR				  0.00
	500	100084	JVP	66	X	NR				  0.00
	500	100084	JVR	65	X	NR				  0.00
	500	100084	JVR	66	X	NR				  0.00
	500	100084	MUM	30						  0.00
	500	100084	MUM	65	X	NR				  0.00
	500	100084	MUM	66	X	NR				  0.00
	500	100084	MUM	68	X	CR				  0.00
	500	100084	MUM	69	X	CR				  0.00
	500	100089	DDN	65	X	NR				  0.00
	500	100089	DDN	66	X	NR				  0.00
	500	100089	DDN	84	X	NR				  0.00
	500	100089	DLI	65	X	NR				  0.00
	500	100089	DLI	66	X	NR				  0.00
	500	100095	BDW	95	X	ST				  0.00		  .  .0
	500	100095	BDW	96	X	ST				  0.00		  .  .0
	500	100095	BDW	97	X	ST				  0.00		  .  .0
	500	100095	BDW	98	X	KK				  0.00		  .  .0
	500	100099	CBY	65	X	NR				  0.00
	500	100099	CBY	66	X	NR				  0.00
	500	100099	CBY	68	X	CR				  0.00
	500	100099	CBY	69	X	CR				  0.00
	500	100102	JVB	65	X	NR				  0.00
	500	100102	JVB	66	X	NR				  0.00
	500	100102	JVC	65	X	NR				  0.00
	500	100102	JVC	66	X	NR				  0.00
	500	100102	JVD	65	X	NR				  0.00
	500	100102	JVD	66	X	NR				  0.00
	500	100102	JVJ	65	X	NR				  0.00
	500	100102	JVJ	66	X	NR				  0.00
	500	100102	JVK	65	X	NR				  0.00
	500	100102	JVK	66	X	NR				  0.00
	500	100102	JVM	65	X	NR				  0.00
	500	100102	JVM	66	X	NR				  0.00
	500	100102	JVP	65	X	NR				  0.00
	500	100102	JVP	66	X	NR				  0.00
	500	100102	JVR	65	X	NR				  0.00
	500	100102	JVR	66	X	NR				  0.00
	500	100102	MUM	30						  0.00
	500	100102	MUM	65	X	NR				  0.00
	500	100102	MUM	66	X	NR				  0.00
	500	100102	MUM	68	X	CR				  0.00
	500	100102	MUM	69	X	CR				  0.00
	500	100104	AMD	65	X	NR				  0.00
	500	100104	ANK	65	X	NR				  0.00
	500	100104	ANK	66	X	NR				  0.00
	500	100104	ANK	69	X	CR				  0.00
	500	100104	ANK	W1	X	WC				  0.00
	500	100104	BDW	65	X	NR				  0.00
	500	100104	BDW	95	X	ST				  0.00
	500	100104	BDW	96	X	ST				  0.00
	500	100104	BDW	97	X	ST				  0.00
	500	100104	BDW	98	X	KK				  0.00
	500	100104	CBY	65	X	NR				  0.00
	500	100104	CBY	66	X	NR				  0.00
	500	100104	CBY	69	X	CR				  0.00
	500	100104	MHN	65	X	NR				  0.00
	500	100104	MHN	69	X	CR				  0.00
	500	100105	ANK	65	X	NR				  0.00
	500	100105	ANK	66	X	NR				  0.00
	500	100105	ANK	68	X	CR				  0.00
	500	100105	ANK	69	X	CR				  0.00
	500	100105	JVB	65	X	NR				  0.00
	500	100105	JVB	66	X	NR				  0.00
	500	100105	JVB	70	X	CR				  0.00
	500	100105	JVC	65	X	NR				  0.00
	500	100105	JVC	66	X	NR				  0.00
	500	100105	JVC	70	X	CR				  0.00
	500	100105	JVD	65	X	NR				  0.00
	500	100105	JVD	66	X	NR				  0.00
	500	100105	JVD	70	X	CR				  0.00
	500	100105	JVJ	65	X	NR				  0.00
	500	100105	JVJ	66	X	NR				  0.00
	500	100105	JVJ	70	X	CR				  0.00
	500	100105	JVK	65	X	NR				  0.00
	500	100105	JVK	66	X	NR				  0.00
	500	100105	JVK	70	X	CR				  0.00
	500	100105	JVM	65	X	NR				  0.00
	500	100105	JVM	66	X	NR				  0.00
	500	100105	JVM	70	X	CR				  0.00
	500	100105	JVP	65	X	NR				  0.00
	500	100105	JVP	66	X	NR				  0.00
	500	100105	JVP	70	X	CR				  0.00
	500	100105	JVR	65	X	NR				  0.00
	500	100105	JVR	66	X	NR				  0.00
	500	100105	JVR	70	X	CR				  0.00
	500	100105	MUM	30						  0.00
	500	100105	MUM	65	X	NR				  0.00
	500	100105	MUM	66	X	NR				  0.00
	500	100105	MUM	68	X	CR				  0.00
	500	100105	MUM	69	X	CR				  0.00
	500	100105	MUM	70	X	CR				  0.00
	500	100119	AMD	65	X	NR				  0.00
	500	100119	AMD	66	X	NR				  0.00
	500	100119	ANK	65	X	NR				  0.00
	500	100119	ANK	66	X	NR				  0.00
	500	100119	MUM	30						  0.00
	500	100119	MUM	65	X	NR				  0.00
	500	100119	MUM	66	X	NR				  0.00
	500	100125	ANK	68	X	CR				  0.00
	500	100125	ANK	69	X	CR				  0.00
	500	100125	BDW	95	X	ST				  0.00		  .  .0
	500	100125	BDW	96	X	ST				  0.00		  .  .0
	500	100125	BDW	97	X	ST				  0.00		  .  .0
	500	100125	BDW	98	X	KK				  0.00		  .  .0
	500	100125	DVP	WA	X	WC				  0.00
	500	100125	SBS	W0	X	WC				  0.00
	500	100125	SBS	WA	X	WC				  0.00
	500	100127	JVB	65	X	NR				  0.00
	500	100127	JVB	66	X	NR				  0.00
	500	100127	JVC	65	X	NR				  0.00
	500	100127	JVC	66	X	NR				  0.00
	500	100127	JVD	65	X	NR				  0.00
	500	100127	JVD	66	X	NR				  0.00
	500	100127	JVJ	65	X	NR				  0.00
	500	100127	JVJ	66	X	NR				  0.00
	500	100127	JVK	65	X	NR				  0.00
	500	100127	JVK	66	X	NR				  0.00
	500	100127	JVM	65	X	NR				  0.00
	500	100127	JVM	66	X	NR				  0.00
	500	100127	JVP	65	X	NR				  0.00
	500	100127	JVP	66	X	NR				  0.00
	500	100127	JVR	65	X	NR				  0.00
	500	100127	JVR	66	X	NR				  0.00
	500	100127	MUM	30						  0.00
	500	100127	MUM	65	X	NR				  0.00
	500	100127	MUM	66	X	NR				  0.00
	500	100127	MUM	68	X	CR				  0.00
	500	100127	MUM	69	X	CR				  0.00
	500	100128	BDW	65	X	NR				  0.00
	500	100128	BDW	69	X	CR				  0.00
	500	100128	BDW	95	X	ST				  0.00		  .  .0
	500	100128	BDW	96	X	ST				  0.00		  .  .0
	500	100128	BDW	97	X	ST				  0.00		  .  .0
	500	100128	BDW	98	X	KK				  0.00		  .  .0
	500	100130	AMD	65	X	NR				  0.00
	500	100130	AMD	66	X	NR				  0.00
	500	100130	AMD	68	X	CR				  0.00
	500	100130	AMD	69	X	CR				  0.00
	500	100130	DDN	65	X	NR				  0.00
	500	100130	DDN	66	X	NR				  0.00
	500	100130	DDN	68	X	CR				  0.00
	500	100130	DDN	69	X	CR				  0.00
	500	100130	DLI	65	X	NR				  0.00
	500	100130	DLI	66	X	NR				  0.00
	500	100130	DLI	68	X	CR				  0.00
	500	100130	DLI	69	X	CR				  0.00
	500	100138	ANK	65	X	NR				  0.00
	500	100138	ANK	66	X	NR				  0.00
	500	100138	ANK	69	X	CR				  0.00
	500	100138	ANK	W1	X	WC				  0.00
	500	100138	MHN	65	X	NR				  0.00
	500	100140	MUM	30						  0.00
	500	100140	MUM	65	X	NR				  0.00
	500	100140	MUM	66	X	NR				  0.00
	500	100149	MHN	65	X	NR				  0.00
	500	100149	MHN	66	X	NR				  0.00
	500	100149	MHN	68	X	CR				  0.00
	500	100149	MHN	69	X	CR				  0.00
	500	100153	AMD	65	X	NR				  0.00
	500	100153	AMD	66	X	NR				  0.00
	500	100153	AMD	68	X	CR				  0.00
	500	100153	AMD	69	X	CR				  0.00
	500	100154	AMD	65	X	NR				  0.00
	500	100154	AMD	66	X	NR				  0.00
	500	100154	AMD	68	X	CR				  0.00
	500	100154	AMD	69	X	CR				  0.00
	500	100154	AMD	W1	X	WC				  0.00
	500	100154	ANK	65	X	NR				  0.00
	500	100154	ANK	66	X	NR				  0.00
	500	100154	ANK	68	X	CR				  0.00
	500	100154	ANK	69	X	CR				  0.00
	500	100154	ANK	W1	X	WC				  0.00
	500	100154	MHN	65	X	NR				  0.00
	500	100154	MHN	66	X	NR				  0.00
	500	100154	MHN	68	X	CR				  0.00
	500	100154	MHN	69	X	CR				  0.00
	500	100156	AMD	65	X	NR				  0.00
	500	100159	AMD	65	X	NR				  0.00
	500	100159	AMD	66	X	NR				  0.00
	500	100159	ANK	65	X	NR				  0.00
	500	100159	ANK	66	X	NR				  0.00
	500	100159	BDW	84	X	NR				  0.00
	500	100159	MHN	65	X	NR		C1		  0.00
	500	100163	MUM	30						  0.00
	500	100163	MUM	65	X	NR				  0.00
	500	100163	MUM	66	X	NR				  0.00
	500	100163	MUM	68	X	CR				  0.00
	500	100163	MUM	69	X	CR				  0.00
	500	100163	MUM	W5	X	WC				  0.00
	500	100164	AMD	68	X	CR				  0.00
	500	100164	AMD	69	X	CR				  0.00
	500	100164	AMD	W1	X	WC				  0.00
	500	100164	BDA	68	X	CR				  0.00
	500	100164	BDA	69	X	CR				  0.00
	500	100170	JVB	65	X	NR				  0.00
	500	100170	JVB	66	X	NR				  0.00
	500	100170	JVC	65	X	NR				  0.00
	500	100170	JVC	66	X	NR				  0.00
	500	100170	JVD	65	X	NR				  0.00
	500	100170	JVD	66	X	NR				  0.00
	500	100170	JVJ	65	X	NR				  0.00
	500	100170	JVJ	66	X	NR				  0.00
	500	100170	JVK	65	X	NR				  0.00
	500	100170	JVK	66	X	NR				  0.00
	500	100170	JVM	65	X	NR				  0.00
	500	100170	JVM	66	X	NR				  0.00
	500	100170	JVP	65	X	NR				  0.00
	500	100170	JVP	66	X	NR				  0.00
	500	100170	JVR	65	X	NR				  0.00
	500	100170	JVR	66	X	NR				  0.00
	500	100170	MUM	30						  0.00
	500	100170	MUM	65	X	NR				  0.00
	500	100170	MUM	66	X	NR				  0.00
	500	100170	MUM	68	X	CR				  0.00
	500	100170	MUM	69	X	CR				  0.00
	500	100171	JVB	65	X	NR				  0.00
	500	100171	JVB	66	X	NR				  0.00
	500	100171	JVC	65	X	NR				  0.00
	500	100171	JVC	66	X	NR				  0.00
	500	100171	JVD	65	X	NR				  0.00
	500	100171	JVD	66	X	NR				  0.00
	500	100171	JVJ	65	X	NR				  0.00
	500	100171	JVJ	66	X	NR				  0.00
	500	100171	JVK	65	X	NR				  0.00
	500	100171	JVK	66	X	NR				  0.00
	500	100171	JVM	65	X	NR				  0.00
	500	100171	JVM	66	X	NR				  0.00
	500	100171	JVP	65	X	NR				  0.00
	500	100171	JVP	66	X	NR				  0.00
	500	100171	JVR	65	X	NR				  0.00
	500	100171	JVR	66	X	NR				  0.00
	500	100171	MUM	30						  0.00
	500	100171	MUM	65	X	NR				  0.00
	500	100171	MUM	66	X	NR				  0.00
	500	100171	MUM	68	X	CR				  0.00
	500	100171	MUM	69	X	CR				  0.00
	500	100172	MUM	30						  0.00
	500	100172	MUM	65	X	NR				  0.00
	500	100172	MUM	66	X	NR				  0.00
	500	100172	MUM	68	X	CR				  0.00
	500	100172	MUM	69	X	CR				  0.00
	500	100176	AMD	65	X	NR				  0.00
	500	100176	AMD	66	X	NR				  0.00
	500	100176	AMD	68	X	CR				  0.00
	500	100176	AMD	69	X	CR				  0.00
	500	100176	MHN	65	X	NR				  0.00
	500	100176	MHN	66	X	NR				  0.00
	500	100176	MHN	68	X	CR				  0.00
	500	100176	MHN	69	X	CR				  0.00
	500	100194	BDW	95	X	ST				  0.00		  .  .0
	500	100194	BDW	96	X	ST				  0.00		  .  .0
	500	100194	BDW	97	X	ST				  0.00		  .  .0
	500	100194	BDW	98	X	KK				  0.00		  .  .0
	500	100200	JVB	65	X	NR				  0.00
	500	100200	JVB	66	X	NR				  0.00
	500	100200	JVC	65	X	NR				  0.00
	500	100200	JVC	66	X	NR				  0.00
	500	100200	JVD	65	X	NR				  0.00
	500	100200	JVD	66	X	NR				  0.00
	500	100200	JVJ	65	X	NR				  0.00
	500	100200	JVJ	66	X	NR				  0.00
	500	100200	JVK	65	X	NR				  0.00
	500	100200	JVK	66	X	NR				  0.00
	500	100200	JVM	65	X	NR				  0.00
	500	100200	JVM	66	X	NR				  0.00
	500	100200	JVP	65	X	NR				  0.00
	500	100200	JVP	66	X	NR				  0.00
	500	100200	JVR	65	X	NR				  0.00
	500	100200	JVR	66	X	NR				  0.00
	500	100200	MUM	30						  0.00
	500	100200	MUM	65	X	NR				  0.00
	500	100200	MUM	66	X	NR				  0.00
	500	100200	MUM	68	X	CR				  0.00
	500	100200	MUM	69	X	CR				  0.00
	500	100206	JVB	65	X	NR				  0.00
	500	100206	JVB	66	X	NR				  0.00
	500	100206	JVC	65	X	NR				  0.00
	500	100206	JVC	66	X	NR				  0.00
	500	100206	JVD	65	X	NR				  0.00
	500	100206	JVD	66	X	NR				  0.00
	500	100206	JVJ	65	X	NR				  0.00
	500	100206	JVJ	66	X	NR				  0.00
	500	100206	JVK	65	X	NR				  0.00
	500	100206	JVK	66	X	NR				  0.00
	500	100206	JVM	65	X	NR				  0.00
	500	100206	JVM	66	X	NR				  0.00
	500	100206	JVP	65	X	NR				  0.00
	500	100206	JVP	66	X	NR				  0.00
	500	100206	JVR	65	X	NR				  0.00
	500	100206	JVR	66	X	NR				  0.00
	500	100206	MUM	30						  0.00
	500	100206	MUM	65	X	NR				  0.00
	500	100206	MUM	66	X	NR				  0.00
	500	100206	MUM	68	X	CR				  0.00
	500	100206	MUM	69	X	CR				  0.00
	500	100207	MUM	30						  0.00
	500	100207	MUM	65	X	NR				  0.00
	500	100207	MUM	66	X	NR				  0.00
	500	100207	MUM	67	X	NR				  0.00
	500	100207	MUM	68	X	CR				  0.00
	500	100207	MUM	69	X	CR				  0.00
	500	100207	MUM	70	X	CR				  0.00
	500	100215	JVB	65	X	NR				  0.00
	500	100215	JVB	66	X	NR				  0.00
	500	100215	JVB	70	X	CR				  0.00
	500	100215	JVC	65	X	NR				  0.00
	500	100215	JVC	66	X	NR				  0.00
	500	100215	JVC	70	X	CR				  0.00
	500	100215	JVD	65	X	NR				  0.00
	500	100215	JVD	66	X	NR				  0.00
	500	100215	JVD	70	X	CR				  0.00
	500	100215	JVJ	65	X	NR				  0.00
	500	100215	JVJ	66	X	NR				  0.00
	500	100215	JVJ	70	X	CR				  0.00
	500	100215	JVK	65	X	NR				  0.00
	500	100215	JVK	66	X	NR				  0.00
	500	100215	JVK	70	X	CR				  0.00
	500	100215	JVM	65	X	NR				  0.00
	500	100215	JVM	66	X	NR				  0.00
	500	100215	JVM	70	X	CR				  0.00
	500	100215	JVP	65	X	NR				  0.00
	500	100215	JVP	66	X	NR				  0.00
	500	100215	JVP	70	X	CR				  0.00
	500	100215	JVR	65	X	NR				  0.00
	500	100215	JVR	66	X	NR				  0.00
	500	100215	JVR	70	X	CR				  0.00
	500	100215	MUM	30						  0.00
	500	100215	MUM	65	X	NR				  0.00
	500	100215	MUM	66	X	NR				  0.00
	500	100215	MUM	68	X	CR				  0.00
	500	100215	MUM	69	X	CR				  0.00
	500	100215	MUM	70	X	CR				  0.00
	500	100216	ANK	68	X	CR				  0.00
	500	100216	ANK	69	X	CR				  0.00
	500	100216	JVA	W1	X	WC				  0.00
	500	100216	JVB	68	X	CR				  0.00
	500	100216	JVB	69	X	CR				  0.00
	500	100216	JVB	W1	X	WC				  0.00
	500	100216	JVC	68	X	CR				  0.00
	500	100216	JVC	69	X	CR				  0.00
